"job_link","job_skills","job_link (Right)","last_processed_time","got_summary","got_ner","is_being_worked","job_title","company","job_location","first_seen","search_city","search_country","search_position","job_level","job_type"
"https://www.linkedin.com/jobs/view/business-analyst-at-sra-staffing-sra-group-3760340703","Business Analysis, Communication Skills, Leadership, Problem Solving, Documentation Standards, Change Management, Quality Control, Eliciting Requirements, Validating Requirements, Presentations, Test Strategies, Test Plans, Technical Writing, End User Documentation, Facilitation, Knowledge Management, Metrics, KPI's, Data Integration, Reporting, Complex Issue Communication, Relationship Building, Conceptual Thinking, Cooperative Working Relationships, Capacity Building, Test Activity Coordination, Organizational Change Management, Health Sector Experience, Certified Business Analysis Professional","https://www.linkedin.com/jobs/view/business-analyst-at-sra-staffing-sra-group-3760340703","2024-01-19 09:45:09.215838+00","t","t","f","Business Analyst","SRA Staffing - SRA Group","Burlington, VT","2024-01-13","Huntington","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-401k-at-dice-3804441263","Business Analysis, Waterfall methodology, OmniPlus, COBOL, Business requirements, Functional requirements, Scope definition, Requirements validation, Software development lifecycle, Project management, Release management, Technology evaluation, System architecture, Business process improvement, Test planning, Stakeholder communication, Functional design, Building, Testing, Minimum 5 years of experience, Education: No Degree Required","https://www.linkedin.com/jobs/view/business-analyst-401k-at-dice-3804441263","2024-01-19 09:45:09.215838+00","t","t","f","Business Analyst - 401k","Dice","United States","2024-01-13","Smith Center","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-systems-analyst-at-textron-3781723446","Business Analysis, Requirements Gathering, Project Management, Business Process Reengineering, System Development, Data Flow Analysis, Test Scripting, Test Planning, Testing, Project Planning, Cost Analysis, Project Reporting, Quality Assurance, Presentation Skills, Access Control, Change Management","https://www.linkedin.com/jobs/view/business-systems-analyst-at-textron-3781723446","2024-01-19 09:45:09.215838+00","t","t","f","Business Systems Analyst","Textron","Wichita, KS","2024-01-13","Kansas","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/it-business-analyst-at-independent-bank-3768498332","Business Analysis, REST API, SOAP API, System Integration, Solution Architecture, Application Integration, Automation, Business Process Optimization, Workflow Efficiency, Data Analysis, Systems Requirements, Business Requirements, Technical Solutions, Communication, Negotiation, Time Management, Organization, ProblemSolving, Data Evaluation, Requirements Gathering, Stakeholder Engagement","https://www.linkedin.com/jobs/view/it-business-analyst-at-independent-bank-3768498332","2024-01-19 09:45:09.215838+00","t","t","f","IT Business Analyst","Independent Bank","Traverse City, MI","2024-01-13","Traverse City","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-shared-product-owner-at-e-it-3793660305","Business Analysis, Business Process Mapping, Visio, BPMN, Data Analysis, Microsoft Excel, Data Modeling, Data Dictionaries, User Experience, System Analysis, Process Redesign, Planning, Stakeholder Engagement, Capital Markets, IIBA Certification, Product Vision, Scrum, User Personas, Subject Matter Experts, Backlog Prioritization, Agile, Communication, Presentation, Leadership, Organization, Time Management, Analytical Thinking, Problem Solving, Creativity, Attention to Detail","https://www.linkedin.com/jobs/view/business-analyst-shared-product-owner-at-e-it-3793660305","2024-01-19 09:45:09.215838+00","t","t","f","Business Analyst/Shared Product Owner","E-IT","Michigan, United States","2024-01-13","Traverse City","United States","Economist","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/senior-epic-applications-analyst-tapestry-um-referrals-at-providence-health-services-3772928836","Epic Applications Analyst, Tapestry UM/Referrals, Project Management, Database Administration, Documentation, Testing, Troubleshooting, Communication, Teamwork, ProblemSolving, Business Analysis, Epic Certification, Tapestry Certification, Managed Care, Clinical Specializations, Microsoft Office Suite, Bachelor's Degree in Computer Science Business Management or Information Services, 4 years industry related experience, 7 years Build analyst experience in Epic and/or equivalent healthcare software, Healthcare IS experience, Epic experience","https://www.linkedin.com/jobs/view/senior-epic-applications-analyst-tapestry-um-referrals-at-providence-health-services-3772928836","2024-01-19 09:45:09.215838+00","t","t","f","Senior Epic Applications Analyst: Tapestry UM/Referrals","Providence Health & Services","Alaska, United States","2024-01-13","Alaska","United States","Management Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/store-manager-denver-at-gopuff-3799376263","Store Management, Business Analysis, Market Analysis, Sales Strategy, Leadership, Customer Service, Inventory Management, Cash Management, Team Coaching, Performance Management, Forecasting, Budgeting, Shrink Management, Vendor Management, Communication, Problem Solving, Decision Making, Relationship Management, Influencing, Negotiation, Planning, Priority Setting, Retail Store Management, Project Management, Interpersonal Skills, Medical Insurance, Dental Insurance, Vision Insurance, FSAs, HSA Plans, 401k, Commuter Benefits, Supplemental Employee Life Insurance, Spouse Life Insurance, Child Life Insurance, Gopuff Employee Discount, Career Growth Opportunities, Internal Rewards Programs, Annual Performance Appraisal, Bonus, Equity Program","https://www.linkedin.com/jobs/view/store-manager-denver-at-gopuff-3799376263","2024-01-19 09:45:09.215838+00","t","t","f","Store Manager, Denver","Gopuff","Denver, CO","2024-01-13","Aurora","United States","Head Coach","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/senior-business-analyst-at-stellent-it-3793664061","Jira, Digital.ai (VersionOne), MS Forms, PowerPoint, Excel, Agile, Software Development, Business Analysis, AWS, Integrity, Teamwork, Outofthebox Thinking","https://www.linkedin.com/jobs/view/senior-business-analyst-at-stellent-it-3793664061","2024-01-19 09:45:09.215838+00","t","t","f","Senior Business Analyst","Stellent IT","Atlanta, GA","2024-01-13","Atlanta","United States","Management Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-system-analyst-at-serigor-inc-3804492230","Business Analysis, Software Development, Functional Requirements, Technical Requirements, User Stories, Microsoft Visio, SharePoint, Microsoft Office Applications, Microsoft Team Foundation Server (TFS), User Acceptance Testing, Analytical Thinking, Problem Solving, Verbal Communication, Written Communication, Teamwork, SelfMotivation, Presentation Skills","https://www.linkedin.com/jobs/view/business-system-analyst-at-serigor-inc-3804492230","2024-01-19 09:45:09.215838+00","t","t","f","Business System Analyst","Serigor Inc","Richmond, VA","2024-01-13","Montpelier","United States","Management Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/analyst-ii-technology-initiatives-at-boyd-gaming-3802866241","Business analysis, Technical integration, Information technology (IT) systems, Budgetary concerns, Costeffective software, Webbased applications, Company procedures and policies, Business processes, Workflow, Technology solutions, Technology frameworks, Gap analysis, Business workflow improvement, Software improvements, Investigative work, Business requirements, Information systems, Information management, Interviews, Business process descriptions, User stories, Scenarios, Source to target diagrams, Task and workflow analysis, Businessspecific standards, Business rules, Computer system maintenance policies, Version control, Form management, Baseline management, Change management, Release management, Technology maintenance, Technology improvements/enhancements, Vendor interfaces, New product evaluation, Troubleshooting, Defect identification, Corrective actions, Liaison responsibilities, System design, Test plans, Training programs, Technical documentation, Functional specifications, RFP processes, Installation coordination, Implementation leadership, Rollout leadership, Post implementation audits, Resource planning, Contingency planning, Technology applications, Bachelor's degree, Business analytical skills, Organizational skills, Problem resolution, Documentation, Operational experience, System requirements gathering, Requirements documentation, Workflow diagrams, Business needs documentation, Limitations and risks understanding, Business interaction, Technical specifications management, New initiatives management, Crossfunctional experience, Willingness to learn operational processes, Relationship management skills, Project management skills, Business acumen, Problemsolving skills, Creativity in solving business process challenges, High level of organizational skills, Multiple project management, Microsoft Office Suite, Online project management, Data needs understanding for finance systems, Procure to pay, Fixed assets, Financial planning, Financial analysis","https://www.linkedin.com/jobs/view/analyst-ii-technology-initiatives-at-boyd-gaming-3802866241","2024-01-19 09:45:09.215838+00","t","t","f","ANALYST II TECHNOLOGY INITIATIVES","Boyd Gaming","Las Vegas, NV","2024-01-13","Las Vegas","United States","Management Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/business-analyst-%23li-pg1-%23hiring-%23omaha-%23jobs-at-radio-engineering-industries-3804329737","Business Analysis, Eliciting Business Requirements, Test Planning, User Testing, Data Analysis, Process Improvement, MultiTasking, Consistency, ProcessDriven, DeadlineDriven, SelfMotivation, GoalOrientation, QualityDriven, Critical Thinking, ProblemSolving, Business Process Discovery, Systems and Process Mapping, Business Use Case Definition, Business Requirements Documentation, Gap Analysis, Root Cause Analysis, Business Process Improvement, Project Planning, Progress Monitoring, Technical Development Requirements, Regression Testing, Unit Testing, System Testing, Test Plan Development, Training Development, Stakeholder Communication, Subject Matter Expertise, Business Systems Support, Project Oversight, Change Request Management, Time Management, MultiTasking, Bachelor's Degree, Business Analysis Experience, Documentation Skills, Requirement Gathering, Analytical Thinking, Conceptual Thinking, Communication Skills, Collaboration Skills, TimeManagement Skills, Priority Management, Change Management, ProblemSolving, Microsoft Office Suite, SharePoint, Databases, ERP Systems and Processes","https://www.linkedin.com/jobs/view/business-analyst-%23li-pg1-%23hiring-%23omaha-%23jobs-at-radio-engineering-industries-3804329737","2024-01-19 09:45:09.215838+00","t","t","f","Business Analyst - #LI-PG1 #Hiring #Omaha #Jobs","Radio Engineering Industries","Omaha, NE","2024-01-13","Nebraska","United States","Management Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/investment-business-analyst-boston-ma-at-executive-staff-recruiters-esr-healthcare-3735355387","Investment, Business Analysis, Finance, Valuation, Portfolio Management, Return on Investment, Financial Modeling, Data Analysis, Forecasting, Communication, Teamwork, Excel, PowerPoint, SQL, Python, R, Hadoop, Spark, Machine Learning, Artificial Intelligence, Cloud Computing","https://www.linkedin.com/jobs/view/investment-business-analyst-boston-ma-at-executive-staff-recruiters-esr-healthcare-3735355387","2024-01-19 09:45:09.215838+00","t","t","f","Investment business analyst Boston ma","Executive Staff Recruiters / ESR Healthcare","Boston, MA","2024-01-13","Ipswich","United States","Management Analyst","Mid senior","Onsite"
"https://www.linkedin.com/jobs/view/senior-business-analyst-at-ascendo-resources-3771563960","Teamwork, Data Analysis, Business Analysis, Project Management, Cloudbased Storage, Requirements Gathering, Agile Methodology, Waterfall Methodology, UX Design, Testing and Troubleshooting, Training and Support, Process Improvement, Transportation Operations, SDLC Process, Clean Transportation, Electric Vehicles, Alternative Fuel Vehicles, Energy Issues, Sustainable Energy, Diversity and Inclusion, Equal Opportunity, Communication Skills, ProblemSolving Skills","https://www.linkedin.com/jobs/view/senior-business-analyst-at-ascendo-resources-3771563960","2024-01-19 09:45:09.215838+00","t","t","f","Senior Business Analyst","Ascendo Resources","Miami, FL","2024-01-13","Highland Park","United States","Management Analyst","Mid senior","Onsite"
